0.058435	0.058435	
0.308435	0.308435	
0.641769	0.641769	
0.766769	0.766769	
1.141769	1.141769	
1.266769	1.266769	
1.683435	1.683435	
1.933435	1.933435	
2.141769	2.141769	
2.350102	2.350102	
3.100102	3.100102	
3.516769	3.516769	
4.766769	4.766769	
4.933435	4.933435	
5.308435	5.308435	
5.433435	5.433435	
5.725102	5.725102	
5.850102	5.850102	
6.308435	6.308435	
6.516769	6.516769	
7.100102	7.100102	
7.683435	7.683435	
8.183435	8.183435	
9.308435	9.308435	
9.516769	9.516769	
9.850102	9.850102	
10.016769	10.016769	
10.350102	10.350102	
10.475102	10.475102	
10.975102	10.975102	
11.141769	11.141769	
11.391769	11.391769	
11.600102	11.600102	
12.266769	12.266769	
12.766769	12.766769	
13.933435	13.933435	
14.141769	14.141769	
14.475102	14.475102	
14.600102	14.600102	
14.975102	14.975102	
15.100102	15.100102	
15.558435	15.558435	
15.766769	15.766769	
16.308435	16.308435	
16.891769	16.891769	
17.350102	17.350102	
18.516769	18.516769	
18.766769	18.766769	
19.058435	19.058435	
19.225102	19.225102	
19.558435	19.558435	
19.725102	19.725102	
20.891769	20.891769	
21.016769	21.016769	
21.141769	21.141769	
21.308435	21.308435	
21.558435	21.558435	
21.766769	21.766769	
22.016769	22.016769	
23.141769	23.141769	
23.391769	23.391769	
23.725102	23.725102	
23.850102	23.850102	
24.183435	24.183435	
24.350102	24.350102	
24.808435	24.808435	
25.016769	25.016769	
25.225102	25.225102	
26.100102	26.100102	
26.641769	26.641769	
27.767850	27.767850	
27.976183	27.976183	
28.351183	28.351183	
28.517850	28.517850	
28.809516	28.809516	
28.934516	28.934516	
29.672310	29.672310	
29.838977	29.838977	
30.172310	30.172310	
30.297310	30.297310	
30.672310	30.672310	
30.797310	30.797310	
31.255643	31.255643	
31.463977	31.463977	
31.713977	31.713977	
31.922310	31.922310	
32.588977	32.588977	
33.047310	33.047310	
34.255643	34.255643	
34.463977	34.463977	
34.797310	34.797310	
34.922310	34.922310	
35.255643	35.255643	
35.422310	35.422310	
35.880643	35.880643	
36.088977	36.088977	
36.547310	36.547310	
37.213977	37.213977	
37.713977	37.713977	
38.797310	38.797310	
39.047310	39.047310	
39.422310	39.422310	
39.547310	39.547310	
39.880643	39.880643	
40.005643	40.005643	
40.463977	40.463977	
40.672310	40.672310	
40.922310	40.922310	
41.130643	41.130643	
41.838977	41.838977	
42.255643	42.255643	
43.463977	43.463977	
43.713977	43.713977	
44.047310	44.047310	
44.172310	44.172310	
44.505643	44.505643	
44.630643	44.630643	
45.088977	45.088977	
45.297310	45.297310	
45.797310	45.797310	
46.463977	46.463977	
46.922310	46.922310	
48.005643	48.005643	
48.255643	48.255643	
48.672310	48.672310	
48.797310	48.797310	
49.130643	49.130643	
49.255643	49.255643	
50.488986	50.488986	
50.655653	50.655653	
50.738986	50.738986	
50.988986	50.988986	
51.197320	51.197320	
51.363986	51.363986	
51.572320	51.572320	
52.738986	52.738986	
52.905653	52.905653	
53.280653	53.280653	
53.405653	53.405653	
53.738986	53.738986	
53.863986	53.863986	
54.322320	54.322320	
54.530653	54.530653	
54.780653	54.780653	
55.655653	55.655653	
56.155653	56.155653	
57.322320	57.322320	
57.530653	57.530653	
57.905653	57.905653	
58.030653	58.030653	
58.322320	58.322320	
58.488986	58.488986	
59.613986	59.613986	
59.780653	59.780653	
59.905653	59.905653	
60.072320	60.072320	
60.363986	60.363986	
60.572320	60.572320	
60.780653	60.780653	
61.905653	61.905653	
62.113986	62.113986	
62.488986	62.488986	
62.613986	62.613986	
62.988986	62.988986	
63.113986	63.113986	
63.530653	63.530653	
63.780653	63.780653	
63.988986	63.988986	
64.488986	64.488986	
64.988986	64.988986	
65.363986	65.363986	
