0.030873	0.030873	
0.405873	0.405873	
0.763550	0.763550	
1.155873	1.155873	
1.905873	1.905873	
2.298204	2.298204	
2.614206	2.614206	
3.030873	3.030873	
3.405873	3.405873	
4.173338	4.173338	
4.572540	4.572540	
4.947540	4.947540	
5.280873	5.280873	
5.655873	5.655873	
6.030873	6.030873	
6.405873	6.405873	
6.780873	6.780873	
9.072540	9.072540	
9.614206	9.614206	
9.780873	9.780873	
10.155873	10.155873	
10.543140	10.543140	
10.905873	10.905873	
11.280873	11.280873	
12.072540	12.072540	
12.447540	12.447540	
13.572540	13.572540	
14.083951	14.083951	
14.302075	14.302075	
14.674997	14.674997	
15.033847	15.033847	
15.420842	15.420842	
15.793764	15.793764	
17.651338	17.651338	
18.030873	18.030873	
18.418291	18.418291	
18.780873	18.780873	
19.197540	19.197540	
19.530873	19.530873	
19.905873	19.905873	
20.280873	20.280873	
20.655873	20.655873	
21.072540	21.072540	
21.405873	21.405873	
21.822540	21.822540	
22.155873	22.155873	
22.572540	22.572540	
22.905873	22.905873	
23.280873	23.280873	
23.655873	23.655873	
24.030873	24.030873	
24.405873	24.405873	
24.780873	24.780873	
25.151999	25.151999	
25.538994	25.538994	
25.918952	25.918952	
26.685905	26.685905	
27.037718	27.037718	
27.410641	27.410641	
27.804672	27.804672	
28.155873	28.155873	
28.536443	28.536443	
28.895293	28.895293	
29.280873	29.280873	
29.683355	29.683355	
30.049241	30.049241	
30.405873	30.405873	
30.780873	30.780873	
31.155873	31.155873	
31.530873	31.530873	
31.905873	31.905873	
32.280873	32.280873	
32.655873	32.655873	
33.030873	33.030873	
33.405873	33.405873	
33.780873	33.780873	
34.197540	34.197540	
34.530873	34.530873	
34.947540	34.947540	
35.697540	35.697540	
36.044140	36.044140	
36.405873	36.405873	
36.780873	36.780873	
37.169943	37.169943	
37.535829	37.535829	
38.271541	38.271541	
38.646541	38.646541	
39.021541	39.021541	
39.396541	39.396541	
39.771541	39.771541	
40.167393	40.167393	
40.547351	40.547351	
40.896541	40.896541	
41.646541	41.646541	
42.362708	42.362708	
42.729875	42.729875	
44.646541	44.646541	
45.063208	45.063208	
45.396541	45.396541	
45.771541	45.771541	
46.104875	46.104875	
46.479875	46.479875	
47.252913	47.252913	
47.639908	47.639908	
48.012830	48.012830	
48.396541	48.396541	
48.779783	48.779783	
49.145669	49.145669	
49.539700	49.539700	
49.891514	49.891514	
50.651430	50.651430	
51.404311	51.404311	
51.770197	51.770197	
54.014766	54.014766	
54.408797	54.408797	
54.774683	54.774683	
55.154641	55.154641	
55.893449	55.893449	
56.306197	56.306197	
56.639530	56.639530	
57.014530	57.014530	
57.389530	57.389530	
58.181197	58.181197	
58.539086	58.539086	
58.919044	58.919044	
59.291966	59.291966	
59.664888	59.664888	
60.016702	60.016702	
60.396660	60.396660	
60.776619	60.776619	
63.028224	63.028224	
63.605198	63.605198	
63.774068	63.774068	
64.175135	64.175135	
64.519913	64.519913	
64.892835	64.892835	
65.279829	65.279829	
66.025674	66.025674	
66.405632	66.405632	
67.556197	67.556197	
68.066191	68.066191	
68.277279	68.277279	
68.671310	68.671310	
69.037196	69.037196	
69.431197	69.431197	
69.806197	69.806197	
71.647651	71.647651	
72.020573	72.020573	
72.393495	72.393495	
72.780490	72.780490	
73.139340	73.139340	
73.519298	73.519298	
73.906293	73.906293	
74.265142	74.265142	
74.638064	74.638064	
75.025059	75.025059	
75.405018	75.405018	
75.777940	75.777940	
76.150862	76.150862	
76.530820	76.530820	
76.903742	76.903742	
77.290737	77.290737	
77.649587	77.649587	
78.022509	78.022509	
78.409504	78.409504	
78.796498	78.796498	
79.162384	79.162384	
79.528270	79.528270	
79.894156	79.894156	
80.661109	80.661109	
81.041067	81.041067	
81.399917	81.399917	
81.772839	81.772839	
82.145761	82.145761	
82.518683	82.518683	
83.278600	83.278600	
83.651522	83.651522	
84.017408	84.017408	
84.397367	84.397367	
84.770289	84.770289	
85.150247	85.150247	
85.523169	85.523169	
85.896092	85.896092	
86.648972	86.648972	
87.394816	87.394816	
87.760702	87.760702	
89.639386	89.639386	
90.033417	90.033417	
90.406339	90.406339	
90.779261	90.779261	
91.159219	91.159219	
91.532141	91.532141	
92.277986	92.277986	
92.650908	92.650908	
93.023830	93.023830	
93.403788	93.403788	
93.776711	93.776711	
94.149633	94.149633	
94.529591	94.529591	
94.909550	94.909550	
95.639530	95.639530	
96.389530	96.389530	
96.781197	96.781197	
