16.050000	16.050000	B
16.106000	16.106000	B
16.333000	16.333000	B
16.438000	16.438000	B
16.549000	16.549000	B
16.814000	16.814000	B
16.929000	16.929000	B
17.007000	17.007000	B
17.034000	17.034000	B
17.139000	17.139000	B
17.153000	17.153000	B
17.175000	17.175000	B
17.280000	17.280000	B
17.314000	17.314000	B
17.426000	17.426000	B
17.481000	17.481000	B
17.509000	17.509000	B
17.534000	17.534000	B
17.581000	17.581000	B
17.607000	17.607000	B
17.634000	17.634000	B
17.675000	17.675000	B
17.800000	17.800000	B
17.895000	17.895000	B
17.938000	17.938000	B
18.050000	18.050000	B
18.088000	18.088000	B
18.110000	18.110000	B
18.139000	18.139000	B
18.202000	18.202000	B
18.333000	18.333000	B
18.362000	18.362000	B
18.417000	18.417000	B
18.454000	18.454000	B
18.579000	18.579000	B
18.930000	18.930000	B
18.958000	18.958000	B
19.139000	19.139000	B
19.155000	19.155000	B
19.175000	19.175000	B
19.427000	19.427000	B
19.606000	19.606000	B
19.668000	19.668000	B
19.715000	19.715000	B
19.736000	19.736000	B
19.765000	19.765000	B
19.825000	19.825000	B
19.831000	19.831000	B
19.862000	19.862000	B
19.892000	19.892000	B
20.052000	20.052000	B
20.113000	20.113000	B
20.335000	20.335000	B
20.366000	20.366000	B
20.432000	20.432000	B
20.552000	20.552000	B
20.615000	20.615000	B
20.659000	20.659000	B
20.709000	20.709000	B
20.741000	20.741000	B
20.767000	20.767000	B
20.799000	20.799000	B
20.935000	20.935000	B
20.961000	20.961000	B
20.986000	20.986000	B
21.024000	21.024000	B
21.042000	21.042000	B
21.139000	21.139000	B
21.158000	21.158000	B
21.177000	21.177000	B
21.210000	21.210000	B
21.242000	21.242000	B
21.267000	21.267000	B
21.426000	21.426000	B
21.489000	21.489000	B
21.551000	21.551000	B
21.585000	21.585000	B
21.618000	21.618000	B
21.719000	21.719000	B
21.834000	21.834000	B
21.894000	21.894000	B
21.925000	21.925000	B
22.054000	22.054000	B
22.088000	22.088000	B
22.310000	22.310000	B
22.332000	22.332000	B
22.371000	22.371000	B
22.406000	22.406000	B
22.441000	22.441000	B
22.555000	22.555000	B
22.589000	22.589000	B
22.613000	22.613000	B
22.657000	22.657000	B
22.680000	22.680000	B
22.715000	22.715000	B
22.748000	22.748000	B
22.784000	22.784000	B
22.802000	22.802000	B
22.808000	22.808000	B
22.985000	22.985000	B
23.016000	23.016000	B
23.182000	23.182000	B
23.239000	23.239000	B
23.261000	23.261000	B
23.462000	23.462000	B
23.490000	23.490000	B
23.552000	23.552000	B
23.583000	23.583000	B
23.611000	23.611000	B
23.711000	23.711000	B
23.740000	23.740000	B
23.834000	23.834000	B
23.863000	23.863000	B
24.053000	24.053000	B
24.110000	24.110000	B
24.133000	24.133000	B
24.187000	24.187000	B
24.552000	24.552000	B
24.606000	24.606000	B
24.956000	24.956000	B
24.985000	24.985000	B
25.010000	25.010000	B
25.039000	25.039000	B
25.089000	25.089000	B
25.428000	25.428000	B
25.483000	25.483000	B
25.510000	25.510000	B
25.551000	25.551000	B
25.579000	25.579000	B
25.612000	25.612000	B
25.676000	25.676000	B
25.734000	25.734000	B
25.759000	25.759000	B
25.784000	25.784000	B
26.052000	26.052000	B
26.141000	26.141000	B
26.172000	26.172000	B
26.181000	26.181000	B
26.364000	26.364000	B
26.393000	26.393000	B
26.425000	26.425000	B
26.589000	26.589000	B
26.639000	26.639000	B
26.679000	26.679000	B
26.708000	26.708000	B
26.737000	26.737000	B
26.768000	26.768000	B
26.791000	26.791000	B
27.046000	27.046000	B
27.180000	27.180000	B
27.207000	27.207000	B
27.271000	27.271000	B
27.299000	27.299000	B
27.430000	27.430000	B
27.451000	27.451000	B
27.467000	27.467000	B
27.489000	27.489000	B
27.553000	27.553000	B
27.583000	27.583000	B
27.613000	27.613000	B
27.674000	27.674000	B
27.767000	27.767000	B
27.867000	27.867000	B
27.895000	27.895000	B
27.925000	27.925000	B
28.099000	28.099000	B
28.113000	28.113000	B
28.156000	28.156000	B
28.337000	28.337000	B
28.367000	28.367000	B
28.434000	28.434000	B
28.553000	28.553000	B
28.587000	28.587000	B
28.618000	28.618000	B
28.715000	28.715000	B
28.746000	28.746000	B
28.778000	28.778000	B
29.050000	29.050000	B
29.214000	29.214000	B
29.246000	29.246000	B
29.276000	29.276000	B
29.291000	29.291000	B
29.300000	29.300000	B
29.429000	29.429000	B
29.453000	29.453000	B
29.458000	29.458000	B
29.491000	29.491000	B
29.553000	29.553000	B
29.587000	29.587000	B
29.740000	29.740000	B
29.763000	29.763000	B
29.840000	29.840000	B
29.868000	29.868000	B
30.061000	30.061000	B
30.088000	30.088000	B
30.156000	30.156000	B
30.190000	30.190000	B
30.339000	30.339000	B
30.592000	30.592000	B
30.622000	30.622000	B
30.719000	30.719000	B
30.751000	30.751000	B
30.784000	30.784000	B
30.801000	30.801000	B
30.808000	30.808000	B
31.185000	31.185000	B
31.207000	31.207000	B
31.272000	31.272000	B
31.299000	31.299000	B
31.588000	31.588000	B
31.617000	31.617000	B
31.742000	31.742000	B
31.833000	31.833000	B
31.858000	31.858000	B
32.054000	32.054000	B
32.138000	32.138000	B
32.160000	32.160000	B
32.188000	32.188000	B
32.553000	32.553000	B
32.608000	32.608000	B
32.664000	32.664000	B
32.677000	32.677000	B
33.050000	33.050000	B
33.429000	33.429000	B
33.448000	33.448000	B
33.452000	33.452000	B
33.491000	33.491000	B
33.509000	33.509000	B
33.536000	33.536000	B
33.676000	33.676000	B
34.055000	34.055000	B
34.641000	34.641000	B
34.660000	34.660000	B
34.676000	34.676000	B
34.709000	34.709000	B
34.773000	34.773000	B
35.049000	35.049000	B
35.210000	35.210000	B
35.240000	35.240000	B
35.431000	35.431000	B
35.537000	35.537000	B
35.552000	35.552000	B
35.586000	35.586000	B
35.617000	35.617000	B
35.678000	35.678000	B
36.114000	36.114000	B
36.137000	36.137000	B
36.619000	36.619000	B
36.664000	36.664000	B
36.676000	36.676000	B
36.716000	36.716000	B
37.054000	37.054000	B
37.306000	37.306000	B
37.429000	37.429000	B
37.451000	37.451000	B
37.492000	37.492000	B
37.621000	37.621000	B
37.677000	37.677000	B
37.741000	37.741000	B
37.762000	37.762000	B
37.840000	37.840000	B
37.935000	37.935000	B
38.090000	38.090000	B
38.116000	38.116000	B
38.161000	38.161000	B
38.193000	38.193000	B
38.592000	38.592000	B
38.620000	38.620000	B
38.655000	38.655000	B
38.817000	38.817000	B
40.057000	40.057000	B
40.160000	40.160000	B
40.554000	40.554000	B
40.596000	40.596000	B
40.607000	40.607000	B
41.051000	41.051000	B
41.062000	41.062000	B
41.431000	41.431000	B
41.678000	41.678000	B
41.736000	41.736000	B
42.056000	42.056000	B
42.643000	42.643000	B
42.677000	42.677000	B
42.712000	42.712000	B
42.741000	42.741000	B
42.773000	42.773000	B
42.804000	42.804000	B
43.050000	43.050000	B
43.180000	43.180000	B
43.211000	43.211000	B
43.300000	43.300000	B
43.430000	43.430000	B
43.451000	43.451000	B
43.516000	43.516000	B
43.555000	43.555000	B
43.585000	43.585000	B
43.676000	43.676000	B
43.838000	43.838000	B
43.896000	43.896000	B
44.118000	44.118000	B
44.142000	44.142000	B
44.405000	44.405000	B
44.619000	44.619000	B
44.660000	44.660000	B
45.053000	45.053000	B
45.432000	45.432000	B
45.492000	45.492000	B
45.511000	45.511000	B
45.589000	45.589000	B
45.742000	45.742000	B
45.762000	45.762000	B
45.786000	45.786000	B
45.841000	45.841000	B
45.869000	45.869000	B
45.905000	45.905000	B
46.090000	46.090000	B
46.122000	46.122000	B
46.157000	46.157000	B
46.193000	46.193000	B
46.443000	46.443000	B
46.624000	46.624000	B
46.637000	46.637000	B
46.657000	46.657000	B
47.209000	47.209000	B
47.273000	47.273000	B
47.301000	47.301000	B
47.618000	47.618000	B
47.741000	47.741000	B
48.159000	48.159000	B
48.554000	48.554000	B
48.588000	48.588000	B
49.043000	49.043000	B
49.178000	49.178000	B
49.206000	49.206000	B
49.211000	49.211000	B
49.308000	49.308000	B
49.427000	49.427000	B
49.462000	49.462000	B
49.542000	49.542000	B
49.551000	49.551000	B
49.581000	49.581000	B
49.676000	49.676000	B
49.712000	49.712000	B
49.798000	49.798000	B
49.940000	49.940000	B
50.051000	50.051000	B
50.140000	50.140000	B
50.553000	50.553000	B
50.609000	50.609000	B
50.643000	50.643000	B
50.679000	50.679000	B
50.743000	50.743000	B
51.053000	51.053000	B
51.672000	51.672000	B
51.897000	51.897000	B
52.053000	52.053000	B
52.072000	52.072000	B
52.552000	52.552000	B
52.681000	52.681000	B
52.955000	52.955000	B
53.051000	53.051000	B
53.319000	53.319000	B
53.553000	53.553000	B
53.675000	53.675000	B
53.830000	53.830000	B
54.054000	54.054000	B
54.138000	54.138000	B
54.335000	54.335000	B
54.553000	54.553000	B
54.639000	54.639000	B
56.046000	56.046000	B
56.087000	56.087000	B
56.161000	56.161000	B
56.304000	56.304000	B
56.340000	56.340000	B
56.552000	56.552000	B
56.641000	56.641000	B
56.659000	56.659000	B
56.809000	56.809000	B
57.051000	57.051000	B
57.250000	57.250000	B
57.468000	57.468000	B
57.555000	57.555000	B
57.589000	57.589000	B
57.617000	57.617000	B
57.841000	57.841000	B
58.049000	58.049000	B
58.088000	58.088000	B
58.159000	58.159000	B
58.577000	58.577000	B
58.641000	58.641000	B
58.742000	58.742000	B
58.772000	58.772000	B
58.802000	58.802000	B
59.047000	59.047000	B
59.432000	59.432000	B
59.552000	59.552000	B
59.582000	59.582000	B
59.681000	59.681000	B
59.768000	59.768000	B
60.051000	60.051000	B
60.106000	60.106000	B
60.162000	60.162000	B
61.049000	61.049000	B
61.089000	61.089000	B
61.427000	61.427000	B
61.553000	61.553000	B
61.581000	61.581000	B
61.677000	61.677000	B
62.051000	62.051000	B
62.112000	62.112000	B
62.136000	62.136000	B
62.642000	62.642000	B
63.056000	63.056000	B
65.044000	65.044000	B
65.180000	65.180000	B
65.214000	65.214000	B
65.311000	65.311000	B
65.428000	65.428000	B
65.462000	65.462000	B
65.553000	65.553000	B
65.588000	65.588000	B
65.677000	65.677000	B
65.714000	65.714000	B
65.807000	65.807000	B
65.840000	65.840000	B
65.940000	65.940000	B
66.051000	66.051000	B
66.111000	66.111000	B
66.141000	66.141000	B
66.159000	66.159000	B
66.561000	66.561000	B
66.576000	66.576000	B
67.054000	67.054000	B
67.674000	67.674000	B
68.552000	68.552000	B
69.066000	69.066000	B
69.551000	69.551000	B
69.678000	69.678000	B
70.053000	70.053000	B
70.089000	70.089000	B
70.140000	70.140000	B
70.160000	70.160000	B
70.553000	70.553000	B
70.639000	70.639000	B
70.678000	70.678000	B
72.050000	72.050000	B
72.087000	72.087000	B
72.126000	72.126000	B
72.160000	72.160000	B
72.313000	72.313000	B
72.552000	72.552000	B
72.640000	72.640000	B
72.654000	72.654000	B
72.810000	72.810000	B
73.050000	73.050000	B
73.465000	73.465000	B
73.589000	73.589000	B
73.624000	73.624000	B
73.750000	73.750000	B
73.758000	73.758000	B
74.051000	74.051000	B
74.090000	74.090000	B
74.578000	74.578000	B
74.644000	74.644000	B
75.050000	75.050000	B
75.555000	75.555000	B
75.584000	75.584000	B
76.051000	76.051000	B
76.163000	76.163000	B
76.556000	76.556000	B
77.047000	77.047000	B
77.090000	77.090000	B
77.429000	77.429000	B
77.553000	77.553000	B
77.675000	77.675000	B
77.830000	77.830000	B
78.052000	78.052000	B
78.116000	78.116000	B
78.137000	78.137000	B
79.056000	79.056000	B
79.081000	79.081000	B
80.718000	80.718000	B
80.752000	80.752000	B
81.067000	81.067000	B
81.467000	81.467000	B
81.872000	81.872000	B
81.901000	81.901000	B
81.929000	81.929000	B
82.766000	82.766000	B
82.960000	82.960000	B
83.052000	83.052000	B
83.212000	83.212000	B
83.641000	83.641000	B
83.833000	83.833000	B
83.927000	83.927000	B
84.184000	84.184000	B
84.748000	84.748000	B
84.963000	84.963000	B
84.994000	84.994000	B
85.026000	85.026000	B
85.051000	85.051000	B
85.620000	85.620000	B
85.637000	85.637000	B
85.930000	85.930000	B
86.123000	86.123000	B
86.746000	86.746000	B
86.994000	86.994000	B
87.281000	87.281000	B
87.621000	87.621000	B
87.711000	87.711000	B
87.746000	87.746000	B
87.868000	87.868000	B
87.901000	87.901000	B
88.159000	88.159000	B
88.717000	88.717000	B
89.639000	89.639000	B
89.684000	89.684000	B
89.874000	89.874000	B
90.741000	90.741000	B
90.766000	90.766000	B
90.960000	90.960000	B
91.050000	91.050000	B
91.209000	91.209000	B
91.641000	91.641000	B
91.812000	91.812000	B
91.832000	91.832000	B
91.857000	91.857000	B
92.055000	92.055000	B
92.163000	92.163000	B
92.191000	92.191000	B
93.013000	93.013000	B
93.611000	93.611000	B
93.634000	93.634000	B
93.886000	93.886000	B
94.054000	94.054000	B
94.167000	94.167000	B
94.190000	94.190000	B
95.012000	95.012000	B
95.636000	95.636000	B
96.591000	96.591000	B
96.721000	96.721000	B
96.751000	96.751000	B
97.064000	97.064000	B
97.248000	97.248000	B
97.591000	97.591000	B
97.682000	97.682000	B
97.865000	97.865000	B
97.898000	97.898000	B
98.960000	98.960000	B
99.050000	99.050000	B
99.211000	99.211000	B
99.832000	99.832000	B
99.865000	99.865000	B
100.745000	100.745000	B
100.935000	100.935000	B
100.998000	100.998000	B
101.027000	101.027000	B
101.052000	101.052000	B
101.461000	101.461000	B
101.619000	101.619000	B
101.901000	101.901000	B
101.925000	101.925000	B
102.120000	102.120000	B
102.747000	102.747000	B
102.759000	102.759000	B
102.963000	102.963000	B
102.991000	102.991000	B
103.024000	103.024000	B
103.619000	103.619000	B
103.637000	103.637000	B
103.712000	103.712000	B
103.743000	103.743000	B
104.162000	104.162000	B
104.722000	104.722000	B
104.749000	104.749000	B
104.966000	104.966000	B
105.063000	105.063000	B
105.252000	105.252000	B
105.281000	105.281000	B
105.684000	105.684000	B
105.873000	105.873000	B
105.910000	105.910000	B
105.931000	105.931000	B
106.787000	106.787000	B
106.798000	106.798000	B
106.962000	106.962000	B
107.052000	107.052000	B
107.210000	107.210000	B
107.641000	107.641000	B
107.832000	107.832000	B
109.858000	109.858000	B
111.837000	111.837000	B
112.557000	112.557000	B
112.590000	112.590000	B
113.470000	113.470000	B
113.497000	113.497000	B
115.051000	115.051000	B
115.677000	115.677000	B
116.057000	116.057000	B
116.164000	116.164000	B
116.558000	116.558000	B
119.745000	119.745000	B
121.063000	121.063000	B
121.471000	121.471000	B
121.533000	121.533000	B
123.053000	123.053000	B
123.435000	123.435000	B
123.678000	123.678000	B
124.056000	124.056000	B
124.163000	124.163000	B
125.433000	125.433000	B
125.681000	125.681000	B
126.059000	126.059000	B
126.163000	126.163000	B
127.678000	127.678000	B
127.704000	127.704000	B
128.557000	128.557000	B
128.593000	128.593000	B
129.064000	129.064000	B
129.468000	129.468000	B
129.721000	129.721000	B
129.785000	129.785000	B
130.647000	130.647000	B
131.052000	131.052000	B
132.056000	132.056000	B
132.162000	132.162000	B
132.559000	132.559000	B
133.517000	133.517000	B
135.677000	135.677000	B
135.745000	135.745000	B
135.762000	135.762000	B
136.098000	136.098000	B
136.159000	136.159000	B
137.062000	137.062000	B
137.498000	137.498000	B
137.513000	137.513000	B
137.532000	137.532000	B
139.053000	139.053000	B
139.433000	139.433000	B
139.677000	139.677000	B
140.055000	140.055000	B
140.162000	140.162000	B
141.678000	141.678000	B
141.705000	141.705000	B
142.057000	142.057000	B
142.163000	142.163000	B
143.677000	143.677000	B
172.088000	172.088000	B
172.115000	172.115000	B
172.143000	172.143000	B
172.196000	172.196000	B
172.698000	172.698000	B
173.099000	173.099000	B
173.465000	173.465000	B
173.588000	173.588000	B
173.713000	173.713000	B
174.090000	174.090000	B
174.181000	174.181000	B
174.430000	174.430000	B
174.711000	174.711000	B
174.837000	174.837000	B
175.084000	175.084000	B
175.215000	175.215000	B
175.243000	175.243000	B
175.273000	175.273000	B
175.307000	175.307000	B
175.465000	175.465000	B
175.588000	175.588000	B
175.709000	175.709000	B
175.902000	175.902000	B
176.653000	176.653000	B
177.087000	177.087000	B
177.464000	177.464000	B
177.529000	177.529000	B
177.819000	177.819000	B
178.123000	178.123000	B
178.151000	178.151000	B
178.191000	178.191000	B
178.225000	178.225000	B
178.654000	178.654000	B
178.669000	178.669000	B
179.025000	179.025000	B
179.240000	179.240000	B
179.652000	179.652000	B
180.089000	180.089000	B
180.196000	180.196000	B
180.588000	180.588000	B
181.096000	181.096000	B
181.712000	181.712000	B
181.796000	181.796000	B
182.088000	182.088000	B
182.712000	182.712000	B
182.745000	182.745000	B
182.774000	182.774000	B
182.805000	182.805000	B
182.834000	182.834000	B
183.084000	183.084000	B
183.245000	183.245000	B
183.463000	183.463000	B
183.650000	183.650000	B
183.709000	183.709000	B
184.149000	184.149000	B
184.171000	184.171000	B
184.653000	184.653000	B
185.088000	185.088000	B
185.342000	185.342000	B
185.465000	185.465000	B
185.525000	185.525000	B
185.547000	185.547000	B
185.622000	185.622000	B
185.778000	185.778000	B
185.799000	185.799000	B
186.125000	186.125000	B
186.190000	186.190000	B
186.225000	186.225000	B
187.242000	187.242000	B
187.337000	187.337000	B
188.091000	188.091000	B
188.198000	188.198000	B
188.589000	188.589000	B
188.650000	188.650000	B
188.712000	188.712000	B
189.098000	189.098000	B
189.465000	189.465000	B
189.711000	189.711000	B
190.088000	190.088000	B
190.712000	190.712000	B
190.745000	190.745000	B
191.084000	191.084000	B
191.463000	191.463000	B
191.620000	191.620000	B
191.713000	191.713000	B
192.151000	192.151000	B
192.173000	192.173000	B
192.655000	192.655000	B
193.465000	193.465000	B
193.525000	193.525000	B
193.655000	193.655000	B
193.779000	193.779000	B
193.800000	193.800000	B
194.124000	194.124000	B
194.193000	194.193000	B
194.378000	194.378000	B
194.628000	194.628000	B
194.655000	194.655000	B
194.671000	194.671000	B
194.690000	194.690000	B
196.089000	196.089000	B
196.198000	196.198000	B
196.589000	196.589000	B
197.097000	197.097000	B
197.464000	197.464000	B
197.709000	197.709000	B
197.796000	197.796000	B
198.087000	198.087000	B
198.679000	198.679000	B
198.837000	198.837000	B
199.084000	199.084000	B
199.464000	199.464000	B
199.589000	199.589000	B
199.710000	199.710000	B
200.653000	200.653000	B
201.086000	201.086000	B
201.465000	201.465000	B
201.526000	201.526000	B
201.545000	201.545000	B
201.623000	201.623000	B
201.776000	201.776000	B
201.797000	201.797000	B
201.905000	201.905000	B
202.122000	202.122000	B
202.148000	202.148000	B
202.155000	202.155000	B
202.192000	202.192000	B
202.226000	202.226000	B
202.655000	202.655000	B
202.671000	202.671000	B
202.693000	202.693000	B
203.338000	203.338000	B
203.746000	203.746000	B
203.779000	203.779000	B
204.591000	204.591000	B
205.076000	205.076000	B
205.212000	205.212000	B
205.334000	205.334000	B
205.462000	205.462000	B
205.496000	205.496000	B
205.575000	205.575000	B
205.585000	205.585000	B
205.616000	205.616000	B
205.619000	205.619000	B
205.707000	205.707000	B
205.746000	205.746000	B
205.833000	205.833000	B
205.973000	205.973000	B
206.083000	206.083000	B
206.124000	206.124000	B
206.144000	206.144000	B
206.171000	206.171000	B
206.613000	206.613000	B
206.644000	206.644000	B
206.651000	206.651000	B
206.673000	206.673000	B
206.711000	206.711000	B
206.776000	206.776000	B
207.083000	207.083000	B
207.469000	207.469000	B
207.706000	207.706000	B
207.901000	207.901000	B
207.930000	207.930000	B
208.087000	208.087000	B
208.105000	208.105000	B
208.586000	208.586000	B
208.621000	208.621000	B
208.711000	208.711000	B
209.097000	209.097000	B
209.586000	209.586000	B
209.613000	209.613000	B
209.710000	209.710000	B
210.085000	210.085000	B
210.126000	210.126000	B
210.172000	210.172000	B
210.585000	210.585000	B
210.671000	210.671000	B
212.083000	212.083000	B
212.119000	212.119000	B
212.154000	212.154000	B
212.190000	212.190000	B
212.340000	212.340000	B
212.372000	212.372000	B
212.409000	212.409000	B
212.585000	212.585000	B
212.672000	212.672000	B
212.834000	212.834000	B
213.082000	213.082000	B
213.283000	213.283000	B
213.499000	213.499000	B
213.603000	213.603000	B
213.615000	213.615000	B
213.647000	213.647000	B
213.795000	213.795000	B
213.812000	213.812000	B
213.876000	213.876000	B
214.085000	214.085000	B
214.122000	214.122000	B
214.144000	214.144000	B
214.175000	214.175000	B
214.611000	214.611000	B
214.642000	214.642000	B
214.676000	214.676000	B
214.714000	214.714000	B
214.804000	214.804000	B
215.083000	215.083000	B
215.276000	215.276000	B
215.464000	215.464000	B
215.588000	215.588000	B
215.609000	215.609000	B
