0.617029	0.617029	
1.283696	1.283696	
1.867029	1.867029	
2.533696	2.533696	
3.075363	3.075363	
3.492029	3.492029	
3.908696	3.908696	
7.158696	7.158696	
7.783696	7.783696	
8.325363	8.325363	
8.950363	8.950363	
9.533696	9.533696	
9.950363	9.950363	
10.367029	10.367029	
13.575363	13.575363	
14.200363	14.200363	
14.783696	14.783696	
15.408696	15.408696	
16.033696	16.033696	
16.408696	16.408696	
16.825363	16.825363	
20.033696	20.033696	
20.658696	20.658696	
21.325363	21.325363	
21.908696	21.908696	
22.492029	22.492029	
22.908696	22.908696	
23.325363	23.325363	
25.533696	25.533696	
25.950363	25.950363	
26.367029	26.367029	
26.575363	26.575363	
28.783696	28.783696	
28.992029	28.992029	
29.450363	29.450363	
29.658696	29.658696	
29.867029	29.867029	
32.242029	32.242029	
32.450363	32.450363	
32.658696	32.658696	
32.908696	32.908696	
33.075363	33.075363	
33.492029	33.492029	
33.700363	33.700363	
35.367029	35.367029	
35.533696	35.533696	
35.908696	35.908696	
36.367029	36.367029	
38.533696	38.533696	
38.742029	38.742029	
39.117029	39.117029	
39.533696	39.533696	
41.825363	41.825363	
41.992029	41.992029	
42.200363	42.200363	
42.408696	42.408696	
42.700363	42.700363	
43.033696	43.033696	
45.075363	45.075363	
45.242029	45.242029	
45.492029	45.492029	
45.658696	45.658696	
45.867029	45.867029	
46.075363	46.075363	
46.450363	46.450363	
46.742029	46.742029	
48.283696	48.283696	
48.492029	48.492029	
48.908696	48.908696	
49.325363	49.325363	
51.700363	51.700363	
52.117029	52.117029	
52.533696	52.533696	
52.742029	52.742029	
52.992029	52.992029	
54.950363	54.950363	
55.367029	55.367029	
55.742029	55.742029	
56.033696	56.033696	
56.325363	56.325363	
58.033696	58.033696	
58.200363	58.200363	
58.617029	58.617029	
59.033696	59.033696	
59.408696	59.408696	
59.617029	59.617029	
61.242029	61.242029	
61.408696	61.408696	
61.658696	61.658696	
61.825363	61.825363	
62.117029	62.117029	
62.283696	62.283696	
64.617029	64.617029	
65.075363	65.075363	
65.533696	65.533696	
65.742029	65.742029	
66.033696	66.033696	
67.908696	67.908696	
68.325363	68.325363	
68.742029	68.742029	
69.033696	69.033696	
69.283696	69.283696	
70.992029	70.992029	
71.200363	71.200363	
71.575363	71.575363	
71.992029	71.992029	
72.408696	72.408696	
72.533696	72.533696	
74.200363	74.200363	
74.658696	74.658696	
75.158696	75.158696	 
78.450363	78.450363	
79.117029	79.117029	
79.700363	79.700363	
80.325363	80.325363	
80.867029	80.867029	
81.283696	81.283696	
81.658696	81.658696	
84.950363	84.950363	
85.575363	85.575363	
86.158696	86.158696	
86.783696	86.783696	
87.367029	87.367029	
87.783696	87.783696	
88.158696	88.158696	
91.450363	91.450363	
92.075363	92.075363	
92.658696	92.658696	
93.283696	93.283696	
93.908696	93.908696	
94.242029	94.242029	
94.658696	94.658696	
97.908696	97.908696	
98.533696	98.533696	
99.158696	99.158696	
99.742029	99.742029	
100.325363	100.325363	
100.742029	100.742029	
101.158696	101.158696	
103.450363	103.450363	
103.867029	103.867029	
104.200363	104.200363	
104.408696	104.408696	
106.658696	106.658696	
106.867029	106.867029	
107.075363	107.075363	
107.242029	107.242029	
107.575363	107.575363	
107.742029	107.742029	
109.908696	109.908696	
110.117029	110.117029	
110.992029	110.992029	
111.367029	111.367029	
111.617029	111.617029	
113.158696	113.158696	
113.367029	113.367029	
113.783696	113.783696	
114.242029	114.242029	
116.325363	116.325363	
116.575363	116.575363	
116.992029	116.992029	
117.450363	117.450363	
119.658696	119.658696	
119.783696	119.783696	
120.075363	120.075363	
120.242029	120.242029	
120.492029	120.492029	
120.783696	120.783696	
122.825363	122.825363	
123.075363	123.075363	
123.325363	123.325363	
123.492029	123.492029	
123.700363	123.700363	
123.867029	123.867029	
124.283696	124.283696	
124.575363	124.575363	
126.117029	126.117029	
126.283696	126.283696	
126.700363	126.700363	
127.158696	127.158696	
129.492029	129.492029	
129.950363	129.950363	
130.367029	130.367029	
130.575363	130.575363	
130.867029	130.867029	
132.742029	132.742029	
133.158696	133.158696	
133.575363	133.575363	
133.867029	133.867029	
134.200363	134.200363	
135.867029	135.867029	
136.033696	136.033696	
136.450363	136.450363	
136.867029	136.867029	
137.283696	137.283696	
137.492029	137.492029	
139.075363	139.075363	
139.283696	139.283696	
139.533696	139.533696	
139.700363	139.700363	
139.950363	139.950363	
140.117029	140.117029	
142.492029	142.492029	
142.867029	142.867029	
143.367029	143.367029	
143.533696	143.533696	
143.783696	143.783696	
145.742029	145.742029	
146.158696	146.158696	
146.575363	146.575363	
146.867029	146.867029	
147.117029	147.117029	
148.867029	148.867029	
149.033696	149.033696	
149.408696	149.408696	
149.867029	149.867029	
150.242029	150.242029	
150.450363	150.450363	
152.033696	152.033696	
152.242029	152.242029	
152.658696	152.658696	
153.117029	153.117029	
156.283696	156.283696	
156.908696	156.908696	
157.492029	157.492029	
158.117029	158.117029	
158.700363	158.700363	
159.117029	159.117029	
159.533696	159.533696	
162.742029	162.742029	
163.408696	163.408696	
163.992029	163.992029	
164.575363	164.575363	
165.200363	165.200363	
165.658696	165.658696	
165.992029	165.992029	
169.283696	169.283696	
169.908696	169.908696	
170.492029	170.492029	
171.117029	171.117029	
171.658696	171.658696	
172.075363	172.075363	
172.492029	172.492029	
175.742029	175.742029	
176.367029	176.367029	
176.992029	176.992029	
177.617029	177.617029	
178.200363	178.200363	
178.575363	178.575363	
178.950363	178.950363	
181.367029	181.367029	
182.200363	182.200363	
182.658696	182.658696	
182.908696	182.908696	
184.450363	184.450363	
184.658696	184.658696	
185.075363	185.075363	
185.492029	185.492029	
187.867029	187.867029	
188.325363	188.325363	
188.742029	188.742029	
189.117029	189.117029	
189.367029	189.367029	
190.992029	190.992029	
191.158696	191.158696	
191.408696	191.408696	
191.533696	191.533696	
191.950363	191.950363	
194.367029	194.367029	
194.783696	194.783696	
195.200363	195.200363	
195.575363	195.575363	
195.825363	195.825363	
197.117029	197.117029	
197.408696	197.408696	
197.658696	197.658696	
197.908696	197.908696	
198.200363	198.200363	
198.533696	198.533696	
200.867029	200.867029	
201.700363	201.700363	
202.158696	202.158696	
202.367029	202.367029	
203.908696	203.908696	
204.158696	204.158696	
204.575363	204.575363	
204.992029	204.992029	
207.408696	207.408696	
207.825363	207.825363	
208.200363	208.200363	
208.492029	208.492029	
208.700363	208.700363	
210.575363	210.575363	
210.992029	210.992029	
211.408696	211.408696	
211.700363	211.700363	
212.117029	212.117029	
213.742029	213.742029	
213.908696	213.908696	
214.283696	214.283696	
214.700363	214.700363	
215.075363	215.075363	
215.283696	215.283696	
216.950363	216.950363	
217.117029	217.117029	
217.325363	217.325363	
217.492029	217.492029	
217.783696	217.783696	
217.950363	217.950363	
220.283696	220.283696	
220.783696	220.783696	
221.200363	221.200363	
221.408696	221.408696	
221.658696	221.658696	
223.575363	223.575363	
223.992029	223.992029	
224.367029	224.367029	
224.658696	224.658696	
224.992029	224.992029	
226.700363	226.700363	
226.867029	226.867029	
